time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/clip_fraction,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/std,train/learning_rate,train/loss,train/clip_range,train/entropy_loss,train/n_updates,train/value_loss
282624,138,605,466,0.042822265625,0.0045026634,0.020284295082092285,-0.0009182544163195416,2.5836992263793945,0.0003,0.011741247028112411,0.2,-4.723857097327709,1370,1.2534295766020741e-11
284672,139,605,470,0.024462890625,0.004891706,0.00964134931564331,-0.0006271371770708356,2.5823211669921875,0.0003,0.010942302644252777,0.2,-4.729351744055748,1380,1.0629389802585784e-11
286720,140,605,473,0.028271484375,0.0024933014,-0.009145975112915039,-0.0010385758738266303,2.613041639328003,0.0003,-0.0054209367372095585,0.2,-4.740608510375023,1390,2.9527694654205396e-10
288768,141,604,477,0.03759765625,0.00495842,-0.005296230316162109,-0.0018461978957930113,2.590489387512207,0.0003,-0.012130239978432655,0.2,-4.742896777391434,1400,5.979520943798612e-06
290816,142,605,480,0.03359375,0.002953397,-0.006130099296569824,-0.0012387921451590955,2.5657079219818115,0.0003,0.0006585344672203064,0.2,-4.723543168604374,1410,1.4887065865974341e-12
292864,143,605,483,0.05361328125,0.004812414,0.04728299379348755,-0.0024677363384398633,2.514899253845215,0.0003,-0.014482762664556503,0.2,-4.691428710520268,1420,1.7604024065800891e-12
294912,144,604,487,0.02001953125,0.005243619,-0.0065087080001831055,-0.001381956246041227,2.4638288021087646,0.0003,-0.015989167615771294,0.2,-4.649815909564495,1430,1.280821896313598e-11
296960,145,605,490,0.017236328125,0.006302336,0.07560932636260986,-0.0009089414459594991,2.4627394676208496,0.0003,0.007135055027902126,0.2,-4.624100834131241,1440,2.9099168407349044e-06
299008,146,604,494,0.04697265625,0.0068366504,-0.005674839019775391,-0.0018875775393098592,2.461845874786377,0.0003,0.003440314903855324,0.2,-4.625629197061062,1450,2.5474433169737e-10
301056,147,605,497,0.05419921875,0.008797281,0.019774794578552246,-0.0021499545371625574,2.4471330642700195,0.0003,-0.009447891265153885,0.2,-4.618334479629993,1460,1.314674610972929e-10
303104,148,604,500,0.052294921875,0.0032956596,-0.015469074249267578,-0.0016645377079839818,2.4323105812072754,0.0003,-0.010144918225705624,0.2,-4.604457134008408,1470,1.0211460638685098e-05
305152,149,605,504,0.028076171875,0.004874537,0.018452346324920654,-0.0006299426404439146,2.4597344398498535,0.0003,-0.007196903228759766,0.2,-4.614025071263313,1480,4.15617597180458e-11
307200,150,605,507,0.029052734375,0.0048739268,-0.030571341514587402,-0.0007212099437310826,2.490251064300537,0.0003,0.004677949473261833,0.2,-4.640155351161956,1490,1.5200143877825103e-12
309248,151,605,510,0.009716796875,0.00230504,0.02504807710647583,-0.0001575738970132079,2.5037107467651367,0.0003,0.008936695754528046,0.2,-4.6557688668370245,1500,4.481806005429148e-12
311296,152,605,514,0.05478515625,0.007876079,0.0415990948677063,-0.0024067401813226753,2.4843575954437256,0.0003,0.01772940717637539,0.2,-4.649820390343666,1510,2.030402658675069e-11
313344,153,605,517,0.017822265625,0.004895938,-0.01414501667022705,-0.001068197340646293,2.4979233741760254,0.0003,0.005390981677919626,0.2,-4.646651589870453,1520,1.1084266124185148e-11
315392,154,605,520,0.026416015625,0.003945672,0.09638845920562744,-0.0006600335087568965,2.4952611923217773,0.0003,-0.008772442117333412,0.2,-4.655374041199684,1530,2.232677258213301e-06
317440,155,605,523,0.097412109375,0.008242341,-0.016189932823181152,-0.003998567966118571,2.5324294567108154,0.0003,-0.004618987441062927,0.2,-4.671074029803276,1540,6.272268441067087e-13
319488,156,606,527,0.005126953125,0.00295548,0.0749891996383667,-6.566177398781292e-05,2.5451364517211914,0.0003,-0.0013141349190846086,0.2,-4.690535496175289,1550,1.0135409298542027e-06
321536,157,606,530,0.079443359375,0.008156742,0.000462949275970459,-0.0032344874809496103,2.505293846130371,0.0003,-0.0015888733323663473,0.2,-4.6790367975831035,1560,7.966474276512368e-07
323584,158,606,533,0.091796875,0.009120373,-0.0029146671295166016,-0.0036603630549507217,2.4897170066833496,0.0003,0.012864912860095501,0.2,-4.656628887355327,1570,1.7722763172407612e-06
325632,159,606,537,0.001171875,0.0012533854,0.00037992000579833984,-6.584089569514618e-05,2.491935968399048,0.0003,-0.004560931120067835,0.2,-4.656121179461479,1580,5.714472518482749e-07
327680,160,606,540,0.023388671875,0.0062008547,0.001417696475982666,-0.00046080137399258093,2.523634910583496,0.0003,0.021105894818902016,0.2,-4.668943411111831,1590,3.439835358492888e-07
329728,161,606,543,0.084521484375,0.008747373,0.00160294771194458,-0.002573228205437772,2.5660624504089355,0.0003,0.002165517071262002,0.2,-4.699322967231273,1600,7.009481636395622e-07
331776,162,606,547,0.073388671875,0.0074167885,-0.000301361083984375,-0.0019980180950369686,2.5957131385803223,0.0003,-0.019058965146541595,0.2,-4.7236736714839935,1610,1.1785508235485168e-06
333824,163,606,550,0.069921875,0.01017119,0.00016260147094726562,-0.0015806394185347017,2.560720443725586,0.0003,0.005474585108458996,0.2,-4.717416709661483,1620,1.011969839471035e-06
335872,164,606,554,0.103076171875,0.008552536,0.0005134940147399902,-0.002864632802084088,2.539216995239258,0.0003,-0.02161247655749321,0.2,-4.694208543002605,1630,3.233561420245526e-07
337920,165,606,557,0.0857421875,0.008175103,0.0003895759582519531,-0.004076363253989257,2.479030132293701,0.0003,0.004576044622808695,0.2,-4.661378608644009,1640,1.3994799247880622e-06
339968,166,606,560,0.00400390625,0.0020397464,-2.944469451904297e-05,0.00018532099784351885,2.435675621032715,0.0003,-0.007870588451623917,0.2,-4.618467372655869,1650,1.8310934821635637e-08
342016,167,606,563,0.021337890625,0.0046657254,0.00034105777740478516,-0.00048596073320368306,2.433495283126831,0.0003,-0.009941279888153076,0.2,-4.601498462259769,1660,4.668758711973597e-06
344064,168,606,567,0.0525390625,0.005336117,0.00035381317138671875,-0.0019087060369201935,2.378418207168579,0.0003,0.007691036909818649,0.2,-4.577461440861225,1670,4.311602709200162e-09
346112,169,606,571,0.0373046875,0.006939136,-0.000977158546447754,-0.0021137560201168527,2.348677396774292,0.0003,0.012250707484781742,0.2,-4.544064611196518,1680,1.5109192198709213e-08
348160,170,606,574,0.037109375,0.007961939,-0.0007179975509643555,-0.0015891663162619807,2.2981135845184326,0.0003,-0.003972939681261778,0.2,-4.508301794528961,1690,4.695310084888059e-08
350208,171,606,577,0.0326171875,0.005971172,-0.0003342628479003906,-0.0028160155095974916,2.2789835929870605,0.0003,-0.014178141951560974,0.2,-4.477681620419025,1700,9.454154035964783e-06
352256,172,606,581,0.0234375,0.0068167644,-0.0008153915405273438,-0.0011436596054409166,2.2245094776153564,0.0003,-0.01875906065106392,0.2,-4.442775523662567,1710,1.7252028267252523e-09
354304,173,606,584,0.04521484375,0.0040689097,0.00039899349212646484,-0.0027367268470698037,2.152891159057617,0.0003,0.02422196790575981,0.2,-4.3845728084445,1720,4.185059076143825e-10
356352,174,605,588,0.016552734375,0.0036259159,-0.0019339323043823242,0.0002624770102556795,2.1203227043151855,0.0003,-0.004972007125616074,0.2,-4.3359278529882435,1730,7.885985515783353e-09
358400,175,605,591,0.03125,0.0051711956,0.002489745616912842,-0.0009242001688107848,2.0890860557556152,0.0003,0.0066288672387599945,0.2,-4.302212914824485,1740,1.5409469520867575e-08
360448,176,606,594,0.03037109375,0.0034266303,-0.0010154247283935547,-0.00025299568878836,2.0583739280700684,0.0003,-0.006515078712254763,0.2,-4.271980905532837,1750,7.462985703718025e-06
362496,177,606,598,0.093359375,0.009336342,-0.0005644559860229492,-0.0018022332864347846,2.081897735595703,0.0003,0.003680279478430748,0.2,-4.270067347586155,1760,5.204165878309468e-10
364544,178,606,601,0.07861328125,0.0068429504,-0.00011432170867919922,-0.0015736389497760684,2.111149311065674,0.0003,-0.006314316764473915,0.2,-4.29571802765131,1770,4.744947884427017e-10
366592,179,606,604,0.086181640625,0.009940925,0.0009113550186157227,-0.002310071827378124,2.127340793609619,0.0003,-0.006991254165768623,0.2,-4.320996853709221,1780,4.94352100834026e-10
368640,180,606,608,0.03369140625,0.0066822097,-0.002104520797729492,0.00026783769717440007,2.1510424613952637,0.0003,0.012587737292051315,0.2,-4.335669238865376,1790,8.030759120717664e-08
370688,181,606,611,0.03076171875,0.007522241,0.0007045269012451172,0.0001523236438515596,2.1855316162109375,0.0003,0.01357791107147932,0.2,-4.361687146127224,1800,6.199479129197891e-07
372736,182,606,614,0.037646484375,0.004299886,-0.0002694129943847656,-0.0006447417406889144,2.2006332874298096,0.0003,0.006603941321372986,0.2,-4.384426210820675,1810,8.894268214182814e-06
374784,183,606,618,0.037548828125,0.0056749266,-0.0001341104507446289,-0.0008479518219246529,2.2255611419677734,0.0003,-0.004936419427394867,0.2,-4.4037078529596325,1820,3.3539026861219566e-08
376832,184,606,621,0.03994140625,0.0055766287,-0.0004919767379760742,-0.0009514575664070435,2.2493503093719482,0.0003,-0.010664934292435646,0.2,-4.424443593621254,1830,4.6145682633197554e-08
378880,185,606,625,0.04287109375,0.0040956475,-0.0010334253311157227,-0.0010208200306806247,2.2453835010528564,0.0003,0.0025315433740615845,0.2,-4.4335438221693035,1840,9.300121651514126e-07
380928,186,606,628,0.060205078125,0.008375436,3.0934810638427734e-05,-0.0015447161276824772,2.2790889739990234,0.0003,0.01016920804977417,0.2,-4.446544855833054,1850,1.7532203729890103e-08
382976,187,606,631,0.09404296875,0.008756865,-5.7220458984375e-05,-0.0016422262371634134,2.2982919216156006,0.0003,-0.000934954674448818,0.2,-4.472571527957916,1860,1.377492085103352e-07
385024,188,606,635,0.095654296875,0.010123807,0.0004616379737854004,-0.0028074039801140316,2.351172924041748,0.0003,0.031813886016607285,0.2,-4.502213640511036,1870,1.0156517019466672e-06
387072,189,606,638,0.04287109375,0.0066735577,-0.0029660463333129883,-0.001485302226501517,2.3530259132385254,0.0003,-0.0002685635699890554,0.2,-4.527117247879505,1880,9.52191411386908e-07
389120,190,605,642,0.06708984375,0.007087685,-0.0006393194198608398,-0.002205522029544227,2.408890724182129,0.0003,0.0025282695423811674,0.2,-4.55174865424633,1890,2.9484105360082373e-07
391168,191,605,645,0.120703125,0.009995747,0.00025153160095214844,-0.0020580235141096637,2.4274301528930664,0.0003,0.005066961050033569,0.2,-4.576184226572513,1900,7.622476791368452e-06
393216,192,605,648,0.052734375,0.0073352056,3.510713577270508e-05,-0.001807550058583729,2.420210838317871,0.0003,-0.0021304376423358917,0.2,-4.574076321721077,1910,3.0763115572100786e-09
395264,193,605,652,0.04384765625,0.0033194914,-0.0006797313690185547,-0.000525988767913077,2.4278039932250977,0.0003,-0.029439322650432587,0.2,-4.571688766777515,1920,6.803374582279588e-09
397312,194,605,656,0.031005859375,0.0044543324,0.0006447434425354004,0.00037607253761962056,2.4636893272399902,0.0003,-0.006377870216965675,0.2,-4.585785746574402,1930,1.2085106130474236e-09
399360,195,605,659,0.07958984375,0.0079022385,0.0007496476173400879,-0.0013589331720140763,2.465118408203125,0.0003,-0.01899602822959423,0.2,-4.6073270872235295,1940,6.277709656849758e-09
401408,196,605,662,0.0931640625,0.009614672,-0.00016701221466064453,-0.0021896405873121695,2.5112314224243164,0.0003,-0.02031930908560753,0.2,-4.623395118117332,1950,2.0258189698055782e-07
403456,197,605,665,0.14345703125,0.009698985,-0.007695913314819336,-0.0037048715232231187,2.5171988010406494,0.0003,-3.382545764907263e-05,0.2,-4.644072832167149,1960,1.8475021027341212e-06
405504,198,605,669,0.0568359375,0.0070264945,0.009116590023040771,-0.0012413999807904474,2.521347999572754,0.0003,-0.0017273267731070518,0.2,-4.650053794682026,1970,3.2576524356423295e-10
407552,199,605,672,0.007421875,0.0012477483,-0.009355545043945312,-0.00011244558409089223,2.5751209259033203,0.0003,-0.003074911655858159,0.2,-4.6802035346627235,1980,7.3080447627944234e-06
409600,200,605,676,0.02353515625,0.0030420872,8.171796798706055e-05,-0.00044668949994957073,2.563347816467285,0.0003,0.0032012462615966797,0.2,-4.695093646645546,1990,1.0687855685696834e-06
411648,201,605,679,0.06708984375,0.007116279,-0.00042247772216796875,-0.0017000642517814412,2.60636043548584,0.0003,-0.00356375053524971,0.2,-4.709676033258438,2000,9.477738032164385e-09
413696,202,606,682,0.000927734375,0.0013673496,-0.0003371238708496094,0.0007224113840493373,2.622246265411377,0.0003,-0.00428397161886096,0.2,-4.7292834430932995,2010,2.426791041233744e-08
415744,203,606,685,0.02431640625,0.0024220455,4.1484832763671875e-05,-0.00018516613490646706,2.6301939487457275,0.0003,-0.004106296692043543,0.2,-4.738811002671719,2020,9.484358995193117e-09
417792,204,606,689,0.103759765625,0.007804568,8.416175842285156e-05,-0.002747059494140558,2.6232986450195312,0.0003,-0.0021335920318961143,0.2,-4.739054237306118,2030,7.364189235486888e-08
419840,205,606,692,0.011962890625,0.0017560777,0.00048786401748657227,-0.00013901233905926346,2.6725924015045166,0.0003,-0.002983084646984935,0.2,-4.757899330556393,2040,6.778904753929072e-07
421888,206,606,696,0.00576171875,0.0036721423,0.0006567835807800293,-0.0003231436596252024,2.678715705871582,0.0003,0.004719716962426901,0.2,-4.777123968303203,2050,9.981629450718563e-07
423936,207,605,699,0.032421875,0.004845159,0.0009613037109375,-0.000466184587276075,2.72293758392334,0.0003,0.006866617128252983,0.2,-4.791016177833081,2060,1.6724999171353142e-06
425984,208,605,703,0.014697265625,0.0034341991,0.0015129446983337402,-0.0005490305658895523,2.7794833183288574,0.0003,0.010654246434569359,0.2,-4.831925006210804,2070,3.5094192009731555e-09
428032,209,605,706,0.045947265625,0.008500416,0.0010325908660888672,-0.0008589509016019292,2.8092522621154785,0.0003,-0.0021629107650369406,0.2,-4.864668640494346,2080,1.3338813853268888e-06
430080,210,605,710,0.0984375,0.007959953,0.0005172491073608398,-0.004193945041333791,2.837254047393799,0.0003,0.005797643214464188,0.2,-4.881428480148315,2090,2.1406673268134507e-10
432128,211,605,713,0.069189453125,0.005327163,-0.003106832504272461,-0.0017055762393283658,2.8322057723999023,0.0003,0.015402717515826225,0.2,-4.890758293867111,2100,9.594834175944623e-08
434176,212,605,716,0.027392578125,0.0036153859,-0.0010447502136230469,-0.0003481649575405754,2.81563663482666,0.0003,0.008955024182796478,0.2,-4.885402810573578,2110,5.6718042546937454e-06
436224,213,605,720,0.041845703125,0.0072017675,-0.001344919204711914,-0.0014836704605841078,2.797933578491211,0.0003,-0.006303906440734863,0.2,-4.8704749450087546,2120,5.324964192571357e-10
438272,214,605,723,0.044482421875,0.005395241,0.0007261037826538086,-0.0017133002111222595,2.758333921432495,0.0003,0.0031803958117961884,0.2,-4.8470554649829865,2130,6.786682100270335e-10
440320,215,605,727,0.021923828125,0.004413668,0.00031065940856933594,-0.0009431282531295437,2.7445476055145264,0.0003,-0.004554687067866325,0.2,-4.829021199047565,2140,2.6798080530535933e-09
442368,216,605,730,0.0091796875,0.0045382716,0.0006514787673950195,-0.0007236709279823117,2.6636061668395996,0.0003,0.011392124928534031,0.2,-4.795368005335331,2150,4.797041298661062e-06
444416,217,605,734,0.045068359375,0.0036871303,0.001443326473236084,-0.0005269136017886922,2.712116241455078,0.0003,-0.0011495845392346382,0.2,-4.783437070250511,2160,8.33571296451069e-10
446464,218,604,738,0.037451171875,0.0038313665,0.0031901001930236816,-0.0013764250274107327,2.755606174468994,0.0003,0.014579534530639648,0.2,-4.819131864607334,2170,7.315010089571927e-10
448512,219,604,741,0.050390625,0.006580526,-0.00012624263763427734,-0.0014177642515278421,2.7657670974731445,0.0003,0.018909409642219543,0.2,-4.837648963928222,2180,2.631990528961783e-07
450560,220,604,744,0.069873046875,0.008388585,-0.0001138448715209961,-0.0021834729639522267,2.76521635055542,0.0003,-0.010782144963741302,0.2,-4.837834864854813,2190,4.1204878315101674e-08
452608,221,604,748,0.02802734375,0.0046752533,0.0022534728050231934,-0.00033835063368314877,2.74729585647583,0.0003,-0.009454542770981789,0.2,-4.833143481612206,2200,3.0738589220553427e-07
454656,222,604,751,0.05732421875,0.0073030605,0.0015766024589538574,-0.0008075852747424506,2.762657403945923,0.0003,0.029375197365880013,0.2,-4.836316214501858,2210,1.436296887340109e-06
456704,223,604,755,0.0759765625,0.0052230824,0.0003489851951599121,-0.002410909091850044,2.813594341278076,0.0003,-0.015657559037208557,0.2,-4.863311186432838,2220,1.8803846666818175e-09
458752,224,604,758,0.054443359375,0.006597987,-0.003944277763366699,-0.0013643555284943432,2.8089969158172607,0.0003,0.009604588150978088,0.2,-4.881562206149101,2230,4.827553735931193e-06
460800,225,604,762,0.08759765625,0.008186837,0.0007445216178894043,-0.0038995412731310354,2.8098373413085938,0.0003,0.012175772339105606,0.2,-4.879746279120445,2240,1.066074243314603e-10
462848,226,604,765,0.03583984375,0.006776517,0.00391465425491333,-0.0007797484198817983,2.79813289642334,0.0003,-0.009558208286762238,0.2,-4.872313266992569,2250,1.0087504062286361e-10
464896,227,604,769,0.0591796875,0.006225931,0.0005862116813659668,-0.002398142061429098,2.836282253265381,0.0003,-0.008563332259654999,0.2,-4.883852244913578,2260,1.6210850315215395e-10
466944,228,604,772,0.039208984375,0.0077782883,-0.0011851787567138672,-0.0009955721550795715,2.803341865539551,0.0003,0.014501001685857773,0.2,-4.88868001550436,2270,1.0875021539469083e-09
468992,229,604,776,0.078857421875,0.0065334165,-0.0024328231811523438,-0.002496538931154646,2.860440731048584,0.0003,-0.019085943698883057,0.2,-4.904428339004516,2280,5.917713730669055e-07
471040,230,604,779,0.064501953125,0.00562631,0.0006465315818786621,-0.0013295099917741027,2.8997621536254883,0.0003,-0.003700263798236847,0.2,-4.9392825067043304,2290,1.7701103441475473e-06
473088,231,604,783,0.015673828125,0.0029369895,8.83340835571289e-05,-9.115721913985909e-05,2.897073268890381,0.0003,-1.9684430299093947e-05,0.2,-4.954131063818932,2300,4.249870744859848e-09
475136,232,603,786,0.041650390625,0.0066642314,-0.0001882314682006836,-0.0012855962020694278,2.9190683364868164,0.0003,-0.006992011331021786,0.2,-4.963117688894272,2310,9.747930092956868e-09
477184,233,603,790,0.0654296875,0.0065367655,0.0041498541831970215,-0.0022621343490754954,2.9465928077697754,0.0003,-0.006882663816213608,0.2,-4.983023722469807,2320,2.2038639008190166e-06
479232,234,603,793,0.053125,0.005948038,0.003584921360015869,-0.0023540858906926586,2.968413829803467,0.0003,0.001092124730348587,0.2,-4.997779963910579,2330,1.3266516323167236e-09
481280,235,604,796,0.091015625,0.012256794,-0.0015265941619873047,-0.002852558082668111,3.006859540939331,0.0003,-0.016451198607683182,0.2,-5.023483748733997,2340,1.6256210138180116e-10
483328,236,603,800,0.0134765625,0.0038052583,-0.004030346870422363,8.051324984990061e-05,2.9794931411743164,0.0003,0.003350234590470791,0.2,-5.0241292983293535,2350,3.57523997695471e-06
485376,237,603,803,0.019970703125,0.002313427,-0.001123666763305664,-0.00046744113351451235,3.029641628265381,0.0003,-0.003965334966778755,0.2,-5.0339784860610965,2360,4.8603412435305204e-11
487424,238,603,807,0.080029296875,0.0065605342,-0.009331107139587402,-0.002356869103459758,3.0652806758880615,0.0003,-0.010133534669876099,0.2,-5.0639884114265445,2370,1.4877557180579446e-10
489472,239,603,810,0.063427734375,0.008362571,0.005010008811950684,-0.0026398706453619526,3.129873275756836,0.0003,-0.016424989327788353,0.2,-5.0970093056559564,2380,5.385295586410336e-11
491520,240,603,814,0.060595703125,0.006402754,0.009078681468963623,-0.0023460028416593557,3.1556344032287598,0.0003,-0.012186666950583458,0.2,-5.125358152389526,2390,4.091694668068091e-07
493568,241,603,817,0.010595703125,0.0066882097,0.0013598799705505371,-0.00016967483243206515,3.1242294311523438,0.0003,-0.023992136120796204,0.2,-5.121857751905918,2400,1.1519624990007803e-06
495616,242,603,820,0.06083984375,0.009213436,-0.006760954856872559,-0.003041089941689279,3.059528350830078,0.0003,-0.013212248682975769,0.2,-5.089542788267136,2410,5.5596397099421575e-09
497664,243,603,824,0.0125,0.0021732952,-0.0031003952026367188,0.00018211057176813482,3.054238796234131,0.0003,0.007407529279589653,0.2,-5.068453297019005,2420,4.868103045242027e-06
499712,244,603,827,0.021728515625,0.004133177,0.00043910741806030273,-0.0009309175737143959,3.050367832183838,0.0003,0.0026813140138983727,0.2,-5.064689055085182,2430,1.1917296122296153e-10
501760,245,603,831,0.01494140625,0.0028992766,0.000618278980255127,-0.0005900000352994539,3.0195155143737793,0.0003,0.0057684509083628654,0.2,-5.054242008924485,2440,1.183951767610003e-10
503808,246,603,834,0.06396484375,0.005446511,-0.001863241195678711,-0.002212371784844436,2.990205764770508,0.0003,-0.001534532755613327,0.2,-5.031796835362911,2450,1.0614300196654946e-10
505856,247,603,837,0.022021484375,0.0045523425,-0.004088163375854492,-0.001544841482245829,2.985753059387207,0.0003,-0.0018371473997831345,0.2,-5.021496348083019,2460,2.651187691624906e-10
507904,248,603,841,0.00419921875,0.0023703617,-0.007859468460083008,2.2570256987819448e-05,2.943026065826416,0.0003,-0.0016789197688922286,0.2,-5.004299958050251,2470,3.943665500337161e-08
509952,249,604,844,0.002587890625,0.00061009626,0.0023688673973083496,0.0003548100678017363,2.929309844970703,0.0003,0.003450983902439475,0.2,-4.987395399808884,2480,6.269426746547568e-07
512000,250,603,848,0.009912109375,0.001617375,0.0020908713340759277,-0.0005243188017630019,2.873749256134033,0.0003,-0.003948725759983063,0.2,-4.961813451349736,2490,1.2389690014341114e-06
514048,251,603,851,0.070361328125,0.008631002,-0.0010050535202026367,-0.002054603044234682,2.8496084213256836,0.0003,0.003653088351711631,0.2,-4.932913812994957,2500,1.0206576019392053e-07
516096,252,603,855,0.05263671875,0.0072759157,0.00022661685943603516,-0.0020803704392164946,2.804332971572876,0.0003,0.012499310076236725,0.2,-4.909643171727657,2510,4.998895401067573e-07
518144,253,603,858,0.003564453125,0.0014976545,-0.0007700920104980469,7.921764263301157e-05,2.742856740951538,0.0003,0.008122588507831097,0.2,-4.870577524602413,2520,1.8506406172270353e-06
520192,254,603,862,0.06630859375,0.0048510283,0.00036466121673583984,-0.0024117458568071017,2.716320514678955,0.0003,-0.0030019001569598913,0.2,-4.83879184871912,2530,3.2396577039342638e-09
522240,255,603,865,0.0935546875,0.008491855,-8.893013000488281e-05,-0.004170186471310444,2.681553363800049,0.0003,0.014520778320729733,0.2,-4.81728566288948,2540,5.354287322124592e-08
524288,256,603,869,0.040283203125,0.005028257,0.0004150271415710449,-0.0006661939623882063,2.6247997283935547,0.0003,0.016082054004073143,0.2,-4.785055881738662,2550,1.630292077796957e-06
526336,257,603,872,0.0435546875,0.0051409225,-1.5139579772949219e-05,-0.0021871117380214853,2.577655792236328,0.0003,0.004521694965660572,0.2,-4.745300900936127,2560,7.673522516929206e-10
528384,258,603,875,0.033642578125,0.005272807,-0.0014089345932006836,-0.001719818566198228,2.5509390830993652,0.0003,-0.005027666687965393,0.2,-4.715943747758866,2570,4.204219215826341e-06
530432,259,603,879,0.088134765625,0.010133903,0.0013499855995178223,-0.003689825135370484,2.5223259925842285,0.0003,0.014022206887602806,0.2,-4.693017920851707,2580,2.4888395125550036e-10
532480,260,603,882,0.023193359375,0.004466812,0.004715621471405029,-0.000982331826526206,2.505129337310791,0.0003,-0.013187646865844727,0.2,-4.675761137902737,2590,3.349491554815468e-10
534528,261,603,886,0.01103515625,0.0019853774,-0.00029206275939941406,-0.0003129233402432874,2.5094563961029053,0.0003,-0.0021482687443494797,0.2,-4.671796970069408,2600,2.9475389364666713e-09
536576,262,603,889,0.051513671875,0.008772251,-0.0006209611892700195,-0.0019210660349926912,2.471705198287964,0.0003,0.002246852032840252,0.2,-4.658815579116345,2610,1.7033602651977113e-06
538624,263,603,892,0.0408203125,0.004516466,0.0021091699600219727,-0.0026825856082723478,2.4791347980499268,0.0003,-0.02365092746913433,0.2,-4.649692679941654,2620,3.508019276026298e-06
540672,264,603,896,0.043701171875,0.00596514,-0.001177072525024414,-0.0010662516055162997,2.468238115310669,0.0003,0.018987268209457397,0.2,-4.648010836541653,2630,2.040618918939715e-09
542720,265,603,899,0.029296875,0.004598167,-0.0016235113143920898,-0.0016327115110470914,2.463500738143921,0.0003,-0.005611035041511059,0.2,-4.642773614823819,2640,4.733767189748849e-10
544768,266,603,903,0.036328125,0.005325773,0.0023844242095947266,-0.001465348586498294,2.4624266624450684,0.0003,-0.009146270342171192,0.2,-4.637657038867474,2650,1.2275419733755648e-08
546816,267,602,907,0.1228515625,0.011021725,-0.0011467933654785156,-0.004002717808180023,2.4242782592773438,0.0003,-0.023564450442790985,0.2,-4.621916328370571,2660,7.505602936744851e-08
548864,268,602,910,0.122265625,0.0062206164,0.0005458593368530273,-0.0026170376964728347,2.4523818492889404,0.0003,0.017909372225403786,0.2,-4.617922632396221,2670,5.019206678897549e-07
550912,269,602,913,0.093505859375,0.008031694,-0.0013202428817749023,-0.0019076028547715396,2.4345626831054688,0.0003,0.00913495384156704,0.2,-4.625240290164948,2680,2.1415171260435072e-06
552960,270,603,916,0.0392578125,0.0039416687,0.0008255839347839355,-0.0003608272250858136,2.4526023864746094,0.0003,-0.012857673689723015,0.2,-4.6218350440263745,2690,3.244746909463225e-09
555008,271,603,920,0.049560546875,0.008503131,-0.0015673637390136719,-0.002433601648954209,2.4795475006103516,0.0003,0.009278468787670135,0.2,-4.6428740754723545,2700,4.035485371845937e-10
557056,272,602,924,0.12529296875,0.008302871,0.001376330852508545,-0.0029355232873058412,2.5126519203186035,0.0003,-0.0157802514731884,0.2,-4.666679893434048,2710,5.541204129541047e-07
559104,273,602,927,0.039306640625,0.006417678,0.000573277473449707,-0.0013927228312240914,2.465926170349121,0.0003,-0.023405330255627632,0.2,-4.66121685653925,2720,9.067624630533576e-07
561152,274,602,930,0.003564453125,0.0029468462,0.00037097930908203125,0.00013941888755653054,2.42682147026062,0.0003,0.008148095570504665,0.2,-4.626212732493878,2730,6.776103076027156e-07
563200,275,602,934,0.070654296875,0.010570478,0.0011218786239624023,-0.0018909279679064639,2.376488208770752,0.0003,-0.013301519677042961,0.2,-4.586499470472336,2740,1.8273272934581382e-07
565248,276,602,937,0.048388671875,0.0048847105,-2.5033950805664062e-05,-0.001902051319484599,2.354167938232422,0.0003,-0.00788135826587677,0.2,-4.560805904865265,2750,1.2536155964306197e-06
567296,277,602,941,0.012939453125,0.0033038124,-5.447864532470703e-05,-0.0005561216763453558,2.3071722984313965,0.0003,-0.00312328664585948,0.2,-4.529073467850685,2760,1.74854742482411e-07
569344,278,602,944,0.008447265625,0.003577874,-0.0016640424728393555,-0.00010033726866822689,2.2885987758636475,0.0003,0.00397801399230957,0.2,-4.498374456167221,2770,2.5386148905808695e-06
571392,279,602,948,0.02470703125,0.0062854066,-0.0003472566604614258,-0.001235945687221829,2.2593753337860107,0.0003,0.008680678904056549,0.2,-4.47976091504097,2780,3.498736870160375e-08
573440,280,602,951,0.027197265625,0.0040578395,-0.00013959407806396484,-0.0011264818662311883,2.200449228286743,0.0003,-0.013490308076143265,0.2,-4.439675097167492,2790,3.843938397273255e-08
575488,281,602,955,0.037548828125,0.004290234,0.0004171133041381836,-0.00170342123019509,2.1938748359680176,0.0003,0.004291829187422991,0.2,-4.409805807471275,2800,2.0243650826882784e-06
577536,282,602,958,0.01416015625,0.0041838437,0.0001633167266845703,-0.0009104542798013427,2.166083574295044,0.0003,0.007332303561270237,0.2,-4.394482135772705,2810,1.8343393542544917e-07
579584,283,602,962,0.065673828125,0.009695864,0.00028526782989501953,-0.0027401268715038897,2.0954389572143555,0.0003,-0.0021917647682130337,0.2,-4.348510420322418,2820,9.133606018168355e-08
581632,284,602,965,0.026611328125,0.004922171,0.0002498030662536621,-0.0006841065791377332,2.058594226837158,0.0003,0.004591253586113453,0.2,-4.298998592793941,2830,3.4738504806650826e-07
